Unnamed: 0,B2_3-2_Spleen_S12,B2_3-1_Spleen_S6,B2_3-5_Spleen_S24,B2_1-6_Spleen_S17,B2_1-3_Spleen_S42,B2_2-6_Spleen_S43,B2_2-4_Spleen_S34,B2_1-4_Spleen_S5,B2_2-2_Spleen_S23,B2_3-3_Spleen_S18,B2_1-5_Spleen_S11
ENSMUST00000113849.8,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
ENSMUST00000144983.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.134,0.0,0.0,0.0
ENSMUST00000029947.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ENSMUST00000153599.2,0.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
ENSMUST00000174295.2,29.0,11.0,14.101,67.164,29.378,20.0,25.682,27.0,29.0,22.0,22.034
ENSMUST00000225132.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000117980.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000157092.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000131092.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000217342.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000041389.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000106497.8,1581.697,0.0,6150.373,1068.664,1070.215,0.0,2937.745,466.541,1464.232,1033.863,2581.887
ENSMUST00000027812.11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000147002.3,0.0,0.0,0.0,0.0,0.0,0.0,14.677,0.0,0.0,0.0,0.0
ENSMUST00000131792.8,0.0,0.0,0.0,7.195,11.84,8.62,1.158,12.923,4.857,0.0,0.0
ENSMUST00000189595.2,13.296,35.181,27.152,21.186,39.996,51.327,22.896,23.574,30.276,34.181,11.622
ENSMUST00000184238.3,1.0,5.0,4.0,0.0,1.0,0.0,2.0,0.0,0.0,6.0,0.0
ENSMUST00000220361.2,0.0,2.0,1.0,0.0,13.0,13.0,1.0,5.0,1.0,0.0,0.0
ENSMUST00000068853.13,0.001,0.001,21.999,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0
ENSMUST00000210462.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000157926.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000215021.2,6.0,0.0,14.0,5.147,19.199,0.0,0.0,0.0,6.473,0.0,0.0
ENSMUST00000201110.2,0.0,0.0,1.0,0.0,7.299,0.0,0.0,1.0,6.087,11.0,0.0
ENSMUST00000123897.8,10.417,0.0,0.0,0.0,6.283,0.0,0.0,5.0,0.0,0.0,0.0
ENSMUST00000226244.2,10.369,0.0,53.761,176.886,202.142,0.0,47.393,35.656,269.385,0.0,73.934
ENSMUST00000182037.2,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000215632.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000210693.2,5.0,0.0,6.0,15.0,8.512,0.0,13.0,0.0,8.0,0.0,4.0
ENSMUST00000224628.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000113843.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ENSMUST00000159220.8,2.109,3.512,9.246,11.0,6.0,0.0,1.031,6.319,7.697,0.0,75.998
ENSMUST00000168991.8,1.155,0.0,9.386,6.552,3.692,0.0,3.399,0.0,5.702,0.0,0.0
ENSMUST00000202011.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000217793.2,0.0,0.0,0.0,0.0,1.192,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000247429.1,49.0,78.0,192.0,76.0,68.0,106.0,95.0,120.0,18.0,44.0,45.0
ENSMUST00000106745.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000174546.8,0.0,0.0,0.0,0.0,1.171,0.0,0.0,0.0,0.0,0.0,7.752
ENSMUST00000083605.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000078953.9,311.906,313.06,493.893,517.981,360.141,95.454,289.996,552.496,166.173,351.906,345.785
ENSMUST00000076106.4,0.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0
ENSMUST00000014647.9,50.937,40.441,85.13,58.763,41.338,38.583,138.51,64.272,49.843,55.537,79.205
ENSMUST00000027517.14,4060.919,1259.217,9286.64,10199.716,7958.221,1287.677,6603.523,2643.04,9449.091,915.379,2727.948
ENSMUST00000156479.3,250.386,23.12,485.001,331.359,451.289,104.433,442.291,194.453,545.688,38.0,237.864
ENSMUST00000006451.8,4672.698,2120.987,6886.839,5125.239,3326.387,2458.077,4966.131,3899.775,2757.503,1441.859,2499.807
ENSMUST00000223922.2,13.026,15.787,9.003,12.072,7.337,22.156,1.212,22.426,0.0,29.527,26.171
ENSMUST00000178313.2,16.548,17.0,6.146,6.085,6.104,23.235,7.139,12.006,2.017,0.0,25.0
ENSMUST00000195310.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00020182408.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000207801.2,0.0,0.0,13.0,12.0,0.0,3.0,3.0,2.0,5.0,3.0,2.0
ENSMUST00000125457.8,4.515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000210488.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000121629.8,0.0,10.051,27.803,31.686,34.7,16.762,32.874,22.52,36.547,8.582,0.0
ENSMUST00000144529.2,4383.961,2313.53,5334.03,3214.423,1748.685,1713.137,2978.717,3620.046,1670.294,1139.122,1849.925
ENSMUST00000207935.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000123009.3,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
ENSMUST00000202756.2,0.0,3.456,0.0,0.0,1.457,0.0,17.235,1.25,0.0,0.0,0.0
ENSMUST00000149445.2,2.0,7.0,9.055,5.264,9.24,7.0,13.0,7.864,7.0,0.0,0.0
ENSMUST00000121739.8,0.0,0.0,0.0,0.0,0.0,0.0,1.594,0.0,0.0,0.0,0.0
ENSMUST00000243141.1,82.193,46.782,90.168,88.501,0.0,0.0,76.541,0.0,0.0,0.0,0.0
ENSMUST00000150962.8,55.994,0.0,210.712,189.515,111.114,89.493,118.909,122.236,68.03,44.459,89.039
ENSMUST00000213509.2,5.009,8.185,6.609,4.206,2.009,2.399,6.009,2.136,0.0,58.704,9.417
ENSMUST00000226179.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000172966.2,0.746,0.0,0.0,5.317,1.246,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000112312.8,362.91,818.072,576.486,437.188,203.605,304.61,575.397,451.287,258.297,179.727,316.7
ENSMUST00000167099.2,,,,,,,,,,,
ENSMUST00000231195.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000213493.2,89.739,40.621,206.696,132.169,69.18,44.151,87.081,213.016,50.921,34.0,80.0
ENSMUST00000083788.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000217570.2,2739.936,1190.908,2407.341,1877.61,1510.227,1281.02,2150.056,2229.346,1040.339,1392.386,1592.422
ENSMUST00000170229.2,15.228,0.0,11.26,16.992,28.358,0.0,7.315,12.639,2.663,0.0,0.0
ENSMUST00000042412.5,435.921,168.0,575.0,554.795,256.0,134.0,424.0,338.0,166.0,154.0,238.261
ENSMUST00000162405.8,4.0,5.0,4.121,14.0,8.338,0.0,8.0,0.0,1.0,0.0,10.0
ENSMUST00000213108.2,25.18,20.0,0.0,0.0,0.0,7.0,0.0,4.692,14.641,6.0,5.963
ENSMUST00000222856.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000242327.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000236191.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000143240.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000188660.7,0.0,0.0,0.0,0.0,3.244,0.0,0.0,0.0,0.0,28.042,0.0
ENSMUST00000247340.1,32.769,54.0,68.264,46.782,33.194,35.105,57.776,62.557,24.098,45.543,0.0
ENSMUST00000192371.2,3.0,3.0,10.0,28.0,34.0,2.0,17.0,1.0,45.0,2.0,1.0
ENSMUST00000172916.2,3.093,2.0,1.081,0.0,4.712,4.444,0.0,6.453,3.757,0.0,0.0
ENSMUST00000135167.8,1.631,0.0,31.341,37.808,19.451,37.909,23.938,23.428,0.0,39.95,29.438
ENSMUST00000170349.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000120437.2,1.001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000151978.2,4.055,7.114,0.0,0.0,21.613,2.009,2.016,2.03,5.055,0.0,0.0
ENSMUST00000148399.2,94.742,14.425,111.077,89.698,32.045,33.263,52.311,57.377,34.265,15.096,4.661
ENSMUST00000152086.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000054483.14,2590.633,1783.818,3920.001,2932.107,1696.073,1614.829,3113.36,2310.059,1184.818,1096.646,1610.904
ENSMUST00000237904.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000038842.5,46.596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
ENSMUST00000209407.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000045477.6,0.0,0.0,0.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000220161.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000216158.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000122054.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.34,0.0,0.0
ENSMUST00000182475.8,244.824,11.913,181.041,36.89,100.585,114.574,99.524,147.055,101.716,98.686,0.0
ENSMUST00000027637.13,2.606,17.985,2.577,0.0,9.117,12.014,5.309,5.338,1.233,0.0,8.405
ENSMUST00000136100.2,291.821,193.394,166.879,196.741,165.113,171.876,155.408,311.124,107.626,110.627,126.526
ENSMUST00000231961.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000228793.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000199943.2,13.266,21.929,4.102,4.277,10.0,14.168,1.019,9.288,6.028,7.0,4.0
ENSMUST00000113367.2,154.0,54.0,157.0,105.0,77.0,30.0,109.0,120.0,97.0,120.0,34.0
ENSMUST00000244283.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000052712.6,3025.297,1322.0,4635.503,4104.171,2422.466,1412.0,3315.957,2742.209,2641.207,904.0,1987.578
ENSMUST00000210279.2,4488.51,3193.52,5978.043,4278.694,2450.0,2196.374,4471.952,3600.33,1775.818,459.68,2141.957
ENSMUST00000115245.8,0.0,0.0,7.226,4.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0
ENSMUST00000141857.2,4.932,0.0,10.079,6.559,6.001,0.0,0.0,0.0,3.0,0.0,1.0
ENSMUST00000176511.8,0.0,0.0,0.0,46.531,0.0,14.0,0.0,0.0,31.538,24.0,24.0
ENSMUST00000131749.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000128886.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000194919.2,0.0,5.0,0.0,1.0,2.217,0.0,0.0,1.0,4.0,0.0,0.0
ENSMUST00000097520.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000188272.2,,,,,,,,,,,
ENSMUST00000125752.3,112.037,0.0,138.396,123.166,71.919,54.554,116.4,87.449,77.372,7.799,3.649
ENSMUST00000056882.7,18.0,6.0,5.0,19.0,7.0,2.0,13.0,2.0,2.0,1.0,16.0
ENSMUST00020182857.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000028170.15,2511.068,1315.046,4350.739,3036.32,2060.358,1176.113,3343.57,1973.441,1244.819,589.835,1316.568
ENSMUST00000139655.8,0.0,0.0,0.0,0.0,4.871,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000145687.2,2.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0
ENSMUST00000103498.3,,,,,,,,,,,
ENSMUST00000109226.5,1714.661,675.571,2202.268,2044.924,1267.96,618.587,1930.418,1424.675,1013.324,291.447,903.239
ENSMUST00020181969.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000240448.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000163757.8,6.804,0.0,0.0,3.901,1.489,0.0,3.711,0.0,15.854,0.0,0.0
ENSMUST00000207697.2,0.0,0.0,0.0,0.0,23.397,9.0,0.0,0.0,2.0,0.0,8.0
ENSMUST00000133997.4,730.066,136.286,1512.506,1156.436,631.834,453.824,854.0,528.552,1052.745,193.768,591.558
ENSMUST00000130365.2,2.779,0.0,9.038,23.728,4.295,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000132373.2,37.512,0.0,38.452,18.173,39.047,2.65,33.995,15.503,17.057,29.0,20.248
ENSMUST00000208755.2,3.0,9.0,3.0,5.0,2.0,0.0,5.0,3.0,4.0,0.0,0.0
ENSMUST00000162571.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000083419.3,139.0,64.0,132.0,132.0,99.0,60.0,97.914,95.0,55.0,21.0,70.0
ENSMUST00000194233.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000134277.2,1.009,0.0,1.019,0.0,1.057,0.0,4.206,0.0,7.368,0.0,0.0
ENSMUST00000130061.2,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000226320.2,3013.968,1731.139,2724.58,1490.671,1018.309,1751.583,1884.671,2489.037,982.074,978.028,1371.775
ENSMUST00000115725.9,28.0,3.0,51.0,15.0,20.0,6.0,30.0,11.0,5.0,0.0,1.102
ENSMUST00000188693.2,,,,,,,,,,,
ENSMUST00000173327.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000191480.2,,,,,,,,,,,
ENSMUST00000053037.5,92.0,13.0,39.0,76.0,57.0,25.0,59.0,23.0,47.0,35.0,33.0
ENSMUST00000149981.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000191448.2,,,,,,,,,,,
ENSMUST00000209009.2,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0
ENSMUST00000162834.3,8412.268,4405.42,9118.71,8616.929,5495.367,3634.178,7177.197,5876.126,2880.278,1710.186,3900.441
ENSMUST00000186149.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000214869.2,0.0,0.0,0.0,3.09,5.226,0.0,2.062,0.0,0.0,0.0,0.0
ENSMUST00000161446.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000187729.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000217021.2,8.0,6.0,0.0,12.0,5.0,0.0,0.0,18.0,10.0,0.0,0.0
ENSMUST00000209639.2,1.493,0.0,0.0,1.861,22.029,0.0,0.0,0.0,28.952,0.0,0.0
ENSMUST00000055671.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000040271.12,1004.616,628.958,635.93,1063.523,750.629,510.013,1256.689,665.01,995.542,0.0,216.467
ENSMUST00000190156.7,138.506,38.531,359.297,242.718,253.1,18.136,241.434,146.012,548.901,29.551,79.232
ENSMUST00000083080.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000237078.2,2.209,0.0,0.0,4.916,1.283,0.0,0.0,4.415,8.833,0.0,0.0
ENSMUST00000233285.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000186894.7,0.0,0.0,0.0,1.398,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000159378.8,0.0,0.0,0.893,3.641,0.0,0.0,0.0,0.0,4.036,0.0,0.0
ENSMUST00000164915.8,3.571,0.0,4.98,25.311,22.271,14.42,12.608,10.081,17.883,0.0,0.0
ENSMUST00000223768.2,134.399,15.562,154.955,210.518,138.51,87.717,242.837,103.763,169.698,44.694,131.697
ENSMUST00000152418.8,76.917,28.426,145.122,115.461,80.111,83.741,128.273,101.322,70.496,11.698,54.286
ENSMUST00000082085.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000179618.8,15.0,0.0,27.0,5.0,0.0,19.0,16.0,5.0,0.0,13.0,7.0
ENSMUST00000146752.8,3.045,0.0,3.136,0.0,11.58,0.0,9.956,0.0,7.264,0.0,0.0
ENSMUST00000155000.8,0.0,0.0,0.0,10.068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000201872.2,20.0,17.0,22.0,22.0,19.0,16.0,20.0,23.0,6.0,14.0,5.0
ENSMUST00000243724.1,0.0,2.0,0.0,0.0,1.716,0.0,0.0,0.0,0.0,19.565,0.0
ENSMUST00000208555.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000110527.9,69.576,0.0,99.49,68.529,0.0,29.51,63.38,75.482,35.096,14.9,19.902
ENSMUST00000127260.8,105.711,34.011,280.73,263.407,137.89,12.848,102.014,110.905,245.104,23.982,58.204
ENSMUST00000153484.7,5.374,3.361,2.669,0.0,1.236,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000087164.10,311.72,70.0,611.823,566.121,78.521,134.0,383.096,248.001,343.951,0.0,195.0
ENSMUST00000208311.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000141019.2,6.257,3.175,3.177,0.0,4.483,2.328,0.0,10.918,1.031,0.0,6.0
ENSMUST00000202502.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000170373.9,6463.337,2910.383,10859.745,10210.509,6817.073,2299.714,7762.404,4970.482,6126.349,2146.238,4315.57
ENSMUST00000152897.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000138617.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000053251.12,1359.458,714.323,1665.078,1440.891,1030.64,469.508,1064.071,1278.688,649.26,457.573,653.333
ENSMUST00000166022.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000134472.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000139815.2,1.035,0.0,5.428,13.163,3.932,8.699,0.0,6.44,1.231,0.0,0.0
ENSMUST00000130170.2,26.777,6.166,28.013,60.55,33.098,0.0,59.438,11.57,58.32,0.0,25.182
ENSMUST00020181871.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000196599.2,700.039,323.0,3907.081,1598.476,1677.496,524.579,1661.37,1385.0,1183.34,116.996,731.023
ENSMUST00000231182.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000216690.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000181390.3,38.0,0.0,19.0,45.0,34.0,0.0,0.0,5.0,5.0,13.0,12.0
ENSMUST00000162087.8,1581.536,131.898,3545.892,2271.017,1851.07,265.167,2135.611,1087.508,1493.678,238.436,735.356
ENSMUST00000118201.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000066177.10,1362.956,864.0,1598.312,1787.519,1686.74,702.61,1781.56,965.875,882.041,645.656,731.352
ENSMUST00000237653.2,2.079,9.13,0.0,3.778,5.228,1.401,0.0,19.264,10.438,13.376,29.7
ENSMUST00000134259.8,3.493,0.0,0.0,1.784,2.91,0.0,3.578,0.0,0.0,0.0,0.0
ENSMUST00000050571.9,5.946,0.0,9.392,32.538,6.932,0.0,0.0,0.0,31.673,0.0,8.245
ENSMUST00000038489.6,138.002,55.003,149.19,237.167,170.066,65.009,147.0,137.52,82.0,114.724,68.0
ENSMUST00000200085.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000174886.2,15.049,0.0,0.0,0.0,2.402,0.0,16.569,6.619,0.0,0.0,6.0
ENSMUST00000228206.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000119772.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000218747.2,0.0,0.0,109.033,87.086,57.248,0.0,95.1,0.0,51.341,0.0,43.666
ENSMUST00000147909.8,2.869,0.0,1.018,0.0,6.18,0.0,0.0,0.0,6.399,0.0,4.634
ENSMUST00000097939.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000129988.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000188562.7,0.0,0.0,1.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000122314.8,71.156,13.192,63.383,0.0,35.603,0.0,95.526,70.923,0.0,43.911,47.9
ENSMUST00000113971.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
ENSMUST00000227423.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000227924.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000079601.13,383.459,271.735,178.054,412.669,567.676,94.253,441.394,168.08,697.02,233.28,115.074
ENSMUST00000132890.3,347.98,265.768,367.238,327.331,407.32,190.197,355.3,313.706,290.06,248.815,214.947
ENSMUST00000132957.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000177774.3,,,,,,,,,,,
ENSMUST00000186527.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000155904.2,3.319,0.0,9.931,19.148,2.214,0.0,3.608,0.0,4.82,0.0,0.0
ENSMUST00000133092.3,0.0,8.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000048116.15,3221.966,1317.0,5210.978,4185.871,3131.795,1089.0,4022.0,2459.0,2895.918,795.0,1917.0
ENSMUST00000142894.8,5.454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000074808.3,40.0,0.0,70.0,50.0,0.0,29.0,14.0,15.0,0.0,25.0,0.0
ENSMUST00000193995.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000240469.1,9.988,0.0,3.352,9.743,0.0,17.433,0.0,8.261,2.186,32.555,3.658
ENSMUST00000056866.8,46.762,6.0,66.945,68.009,74.837,28.024,49.024,50.022,47.022,26.025,36.025
ENSMUST00000213117.2,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0
ENSMUST00000217446.2,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
ENSMUST00000220277.2,10.363,0.0,15.346,8.7,26.422,1.108,11.317,8.707,21.426,0.0,8.41
ENSMUST00000246912.1,95.435,34.831,198.915,30.406,9.907,0.0,0.0,0.0,6.808,0.0,0.0
ENSMUST00000120402.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000237726.2,99.999,0.0,40.191,91.174,100.579,6.573,59.263,37.816,115.762,32.568,6.748
ENSMUST00000238237.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000235076.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000216956.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000137598.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ENSMUST00000191260.2,16.7,9.215,16.884,23.58,18.534,0.0,38.316,0.0,24.839,0.0,17.96
ENSMUST00000174085.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000139030.2,25.939,16.604,68.912,35.645,9.939,7.799,42.036,33.316,12.063,6.713,1.252
ENSMUST00000217877.2,1.001,0.0,6.049,3.049,3.019,0.0,5.007,3.006,0.0,0.0,4.043
ENSMUST00000138417.2,152.462,38.419,228.437,179.197,101.963,38.426,235.107,96.607,61.302,17.831,104.299
ENSMUST00000167220.4,0.0,0.0,0.0,0.0,47.432,0.0,0.0,217.553,383.033,0.0,0.0
ENSMUST00000033442.14,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000190559.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000147020.2,20.333,0.0,37.089,27.637,27.585,0.0,26.735,9.259,45.49,0.0,0.0
ENSMUST00000189133.2,15.262,15.023,6.128,30.806,32.024,14.112,15.066,12.253,22.146,27.914,10.145
ENSMUST00000209468.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ENSMUST00000127155.2,5.945,2.041,11.56,13.287,17.638,11.368,8.521,2.073,16.753,0.0,6.271
